date,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr),news
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Best aggressive hybrid mutual funds
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,UP Police Constable Result 2024 Sarkari Result
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Bank Holidays in Uttar Pradesh
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Bajaj Housing Finance Share Price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Delhi CM Announcement Live Updates
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Namo Bharat Rapid Rail Launched
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Aditi Rao Hydari Wedding Pics
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Reliance Power share price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Tata Technologies share price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Adani Enterprises share price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Bank of Baroda share price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,IDFC First Bank share price
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Standard Deviation Calculator
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"At COP29, climate progress takes one step forward, two steps back"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,A lesson from Poland: Reversing populist policies is tough
2022-10-03,16757.1,16757.3,16447.9,16594.9,486445481.0,35513.73,subscribe to our newsletter
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Gautam Adani is facing the biggest trial of his life
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,IPL 2025 to kick off in March
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,World War III has already begun
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,NTPC Green Energy IPO GMP Today
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Best aggressive hybrid mutual funds
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,UP Police Constable Result 2024 Sarkari Result
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Bank Holidays in Uttar Pradesh
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Bajaj Housing Finance Share Price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Delhi CM Announcement Live Updates
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Namo Bharat Rapid Rail Launched
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Aditi Rao Hydari Wedding Pics
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Reliance Power share price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Tata Technologies share price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Adani Enterprises share price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Bank of Baroda share price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,IDFC First Bank share price
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Standard Deviation Calculator
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"At COP29, climate progress takes one step forward, two steps back"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,A lesson from Poland: Reversing populist policies is tough
2022-11-03,16528.8,16694.4,16470.9,16630.45,343717045.0,24720.34,subscribe to our newsletter
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,why is there a paucity of professional ceos at indian companies
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,no thing called free electricity
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,apple m cap at 3 trillion only four nations worth more than the iphone maker
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,jaishankar lavrov decide to expedite outcomes of 21st annual summit
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,regulator seeks cable tv group to withdraw legal notice
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,rbi prompts primary dealers to trade in retail direct
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,covid peer pressure from indias young
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,flights at srinagar airport cancelled power supply disrupted due to rains and snowfall in kashmir
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,toyota is tops in us auto sales for 2021
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,use the law to catch the bullies
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,five cases of omicron virus detected in meghalaya
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,rbi elevates two officials to executive directors post
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,nse bse bulk deals global infoways buys 78000 shares of sbc exports
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,airtel scraps corporate rejig plan
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,former usa cda to india atul keshap appointed president usibc
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,hul distributor conflict postponed company assures to resolve issues
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,antrix award aai to take legal action over devas multimedia seizing assets abroad
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,banks see revival in credit growth in december quarter
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,centre asks states uts to review health infra preparedness amid rise in covid cases
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,england sees no need for further restrictions for now
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,centre by aug 24 released 50 funds earmarked for states under ecrp phase ii health ministry
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,ahead of market 12 things that will decide stock action on wednesday
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,new coronavirus variant ihu identified in france
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,rbi cancels coa of muthoot vehicle asset finance and eko india financial services
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,delhi logs 5481 fresh covid cases highest since may 16 positivity rate 8 37 per cent
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,latest flipkart financials sbi puts 20m in pine labs
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,covid grips film industry from bollywood to hollywood celebrities who tested positive
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,delhi govt tells pvt hospitals to reserve at least 40 pc of beds for covid patients
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,covid 19 mumbai reports 10860 new cases
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,bulli bai app row engineering student remanded in mumbai police custody till january 10
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,bengal records 9073 new covid 19 cases hike of 49 pc in a single day
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,zee entertainment enterprises ropes in amrit thomas as chief data officer
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,debate on afspa to be over and good news is expected by march himanta biswa sarma
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,opec and allies gradually pump more oil amid omicron spike
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,corporate gurukul on an expansion spree aims over 5 million by fy 2022
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,cordelia cruise ship with covid 19 patients on board reaches mumbai
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,katrina kaif shines in new wifey role flaunts her mangalsutra and new juhu home
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,retail direct scheme rbi notifies market making plan to promote retail participation in g secs
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,assembly polls bjp seeks suggestions from public for 2022 poll manifesto to make uttar pradesh number 1
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,dr reddys launches molnupiravir at 35 per pill matching mankinds price
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,president xi jinping issues new order for chinese military to develop elite force to fight and win wars
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,jaishankar discusses current bilateral issues indo pacific with us secretary of state antony blinken
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,sbi icici bank hdfc bank continue to remain systemically important banks rbi
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,gail completes acquisition of ilfss 26 pc stake in otpc
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,id fresh raises rs 507 cr helion exits with 10x returns
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,theranos verdict key moments from the elizabeth holmes trial
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,cordelia cruise passengers were fully vaccinated had negative rt pcr says company
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,keanu reeves to star in hulus devil in the white city adaptation
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,massive spurt in covid 19 cases in ap 334 added afresh
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,omicron threat why are so many vaccinated people getting infected with covid 19 lately
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,airtel scraps corporate rejig plan
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,market movers surging sugar stocks sweeten the rally tata motors gets a shock
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,gail completes acquisition of ilfs 26 pc stake in otpc
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,global social commerce market to hit 1 2 trillion by 2025 accenture
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,trade setup market may extend upmove selective stock picking advised
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,former theranos ceo elizabeth holmes found guilty in fraud trial what will silicon valley learn from her conviction
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,aditya birla sun life amc gets first buy rating iifl sees 34 upside
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,bharti airtel withdraws corporate structure plans announced in april 2021
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,wns says 80 of top clients seeking digital transformation
2022-01-04,17436.9,17703.7,17422.7,17670.45,291773447.0,21132.13,credai ncr to provide free vaccination to over 5000 construction workers and families by march 15
